question,answers
... 한 군데 남으신거 같은데요? 맞나요? 이미지가 작아서 잘은 안보이는데요... 빨간 원으로 친 부분에는 사당이 두 군데 입니다. 여기가 맞을 듯 싶네요...,"안녕하세요!
키이스 무리가 나타나는 지역
1. 시작의 하늘섬 구타음바치의 사당 7시 방향
2. 사하스라 평원 조망대 앞 평원
3. 감시의 요새 5시 방향 평원의 목장 옛터
요 3군데 공략하시면 좋을 것 같습니다. 빠른 득템으로 강화 진행하셨으면 좋겠네요. 건강하고 행복한 하루 보내세요!
https://paparus.hamsdream.com/19"
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"최종 보스를 잡으면 게임이 끝나고 엔딩 크레딧이 뜹니다.
엔딩을 보고나서 게임을 저장하면 최종 보스를 잡기 전으로 돌아갑니다.
이는 용의 눈물이나 남은 사당, 코로그 씨앗, 남은 퀘스트를 더 찾아서 깨라는 식의 젤다의 전설 시리즈 전통입니다."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"마지막 보스를 이기면 게임의 주요 스토리는 끝나지만, 게임이 완전히 끝나는 것은 아닙니다. 게임의 엔딩 후에도 여러 가지 활동을 할 수 있습니다. 예를 들어, 아직 수행하지 않은 퀘스트를 완료하거나, 숨겨진 아이템을 찾거나, 새로운 지역을 탐험하거나, 강화된 장비를 얻기 위해 적들을 물리치는 등의 다양한 활동을 즐길 수 있습니다. 따라서 게임이 끝나는 것은 아니지만, 주요 스토리는 마지막 보스를 이기면 끝나게 됩니다."
... 왕눈의 사당은 사당 이름에 띄어쓰기가 없어요. ~의 사당에서 의v사당 부분을 제외하면요. 지식인에는 헛소리를 당당하게 해 대는 ai들이 차고 넘치기 때문에 적당히 보고...,"끝 보스잡으시면 메인스토리는 끝입니다
그리고 게임광 쟤는 이상한 정보 퍼나르는 매크로충이니 신고 해주세요"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","조망대에서 일단 겔드마을 위치부터 핀 찍으세요. 그래야 모래바람에서도 망원경 사용할때 희미하게 보여요.
https://peroworld.com/23"
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...",전 이거보고 갔어요.
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","  게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
       최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
  젤다 왕눈 겔드 마을 갈 때, 겔드 캐니언 조망대에서 출발합니다. 위치는 말 그대로 조망대입니다. 
 관련 영상은 검색해보시면 많이 나올 것입니다. 3일째 헤매였다면, 진행 방향을 확인하시고 지도를 사용하시면 좀 더 쉽게 도착할 수 있습니다.
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
 "
"... 페러세일 필요 없이 클리어 가능한 사당 이름종여..... 있는 사당이 있습니다. 그 중 하나는 '다잉 리올'입니다. 이 사당은 하이랄 평야 지역에 위치하고 있으며, 해당...","겔드 캐니언 위치 자체는 한 가운데인 감시 요새 조망대 기준으로 가장 남서쪽에 위치해 있습니다.
먼저 고지가 높은 곳에서 망원경으로 겔드 마을같은 곳에 위에 사당 있으니 핀 찍고 그 방향으로 쭉 가면 모래먼지 알 바 아니고 쉽게 갈 수 있습니다."
... 사당 고대돌기둥군 꼭대기에 있다고 하는데 전 그자리에 동굴 유적밖에 없거든요..?사당이 아예 안보이는데 어떻게된걸까요ㅜ버그인가요...?아님 제가 못찾는건가요 사당...,"트레루프 능력으로 저 코로그 나무 뚫고 올라가면 나옵니다.
트레루프(천장 뚫는 능력) 아직 안 얻었으면 사당 가서 얻어 와야 합니다."
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"    게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
        최대한 간결하고 정확한 답변 드려볼게요!
  질문에 대한 답변: 
  ""전력질주""는 스테미나를 소모하며 빠르게 이동하는 기술입니다. 젤다의 전설 왕눈에서는 스틱을 끝까지 밀어 달리면 됩니다. 
  달리다가 스테미나가 바닥나면 일시적으로 멈추어야 합니다. 전력질주를 잘 사용하면 빠른 목적지 이동이 가능합니다. 
  공략영상 참고하여 연습해보세요.
  ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
        ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
젤다 왕눈 꼭 모든사당 깨야하나요? 전혀요. 시작의하늘섬에 있는 사당을 제외하면 하나도 안 깨도 엔딩볼 수 있습니다.,"이동하면서 B를 꾹 누르고 있으면 스태미나를 소모하여 전력질주합니다.
스태미나를 모두 소모하면 전부 채워질 때까지 불이익이 있을 수 있으며 대표적으로 공중에서 패러세일을 하고 있는 상태나 수영하고 있는 상태, 벽에 매달린 상태에서 낙사하거나 익사 할 수 있게됩니다.
스태미나를 늘리려면 사당을 깨고 여신 석상에 기도하여 영구적으로 늘릴 수 있습니다.
사당 4개마다 한 번씩 가능합니다."
제가 사당 151개를 깼습니다. 하늘에 위치한 사당과 지저의 뿌리는 다 찾았는데 지상의 사당 한개를 못 찾겠어요ㅜㅜ 찾아주세요 안녕하세요? 하늘섬 다시 확인해...,지도 모습만 같고 사당 위치나 코로그 등 상세한 건 다릅니다.
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"     게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
   최대한 간결하고 정확한 답변 드려볼게요!
 질문에 대한 답변: 
  젤다의 전설 왕국의 눈물 보물상자는 전역에서 리젠됩니다. 붉은 달 이벤트가 발생하면 몹, 소재, 보물상자 등이 리젠됩니다. 
 사당에 있는 보물상자도 리젠되며, 보물상자 리젠은 일정한 기준 없이 전체 지역에서 발생합니다. 따라서 어느 지역에서든 보물상자가 리젠됩니다.
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"약간 오해가 있으신데요
1. 보물상자는 붉은 달 이벤트로 리젠되지 않습니다.
    보물 상자를 열어보고 내용 확인은 했는데 인벤토리(가방)가 꽉 차서 획득은 못 했다
    이런 경우라면 보물상자가 남아 있지만
    획득을 했다고 하면 혹 내용을 획득했다가 바닥에 떨어뜨려둔다고 해도
    보물 상자는 다시 나타나지 않습니다.
2. 소재도 붉은 달 이벤트 따라 리젠되는 것은 아닙니다.
     가령 다닥다닥 열린 사과들을 다 따고 붉은달 크아앙~ 한 다음에 뒤돌아 서서 열매가 다시 조로로록
     이렇지 않습니다.
     일정 기간(시간)이 지나야 서서히(?) 다시 생깁니다.
3. 몹도 일부 리젠됩니다.
     저도 이번 왕눈에서는 이게 좀 헷갈렸는데
     보니까 '조나우 계열' 즉 골렘 계열 몹은 붉은 달로 리젠이 되는 게 아닌가...? 싶더라고요
     쓸어버린 지 얼마 안 돼어서 붉은 달 떴다고 우르르 사냥 갔더니 (조나우 에너지 파밍)
     아직 없어서 어리둥절 했는데
     '마력'의 힘, 즉 가논의 마력 때문에 생긴 몬스터가 아니라서 그런지 붉은 달이 아니고
     일정 시간이 지나면 생기는 건지.. 아니면 제 착각인지 모르겠습니다.
     일단 '몹'은 붉은 달로 리젠됩니다.
4. 필드에 놓인 장비도 리젠됩니다.
     보물 상자가 아닌 필드에 그냥 놓여진 장비는 리젠이 됩니다.
     냄비뚜껑, 국자.. 이런 것들 비롯해서 필드에 놓인 무기들은 리젠됩니다.
     대표적으로 감시요새 대피소에 무기 정비 하는 사람 옆의 무기 
     붉은 달 뜨면 보충 됩니다.
4-1. 그런데 이것도 (아직 제가 다 확인은 못했지만) 전체 다 무조건적인 게 아니라
     일부는 조건적으로 리젠되지 않는 것도 있는 것 같습니다.
     가령 감시요새 지상의 검술 연습하는 사람 옆의 무기들은
     처음의 양손무기 시리즈(병사/기사/왕가) 획득 후 한손무기(병사/기사/왕가)
     얻고 나면 다시 안 생기고요
     겔드 지역 '여덟 번째 영웅의 방'인가에 보물상자 외의 무기들이 있다고 하는데
     (이것도 저는 아직 플레이 안 했지만 질문 올라온 것에 보면)
     거기 무기들도 붉은 달로 리젠이 안 되더라는 얘기가 있던데.. 이건 확인해 봐야할 거 같네요"
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,"죄송하지만 붉은달이 떠도 보물상자는 리젠되지 않습니다. 몹이나 땅에 떨어져있는 아이템이 리젠되는 거예요.
도움이 되셨다면 채택 부탁드립니다."
... 질문에 대한 답변: 젤다 왕눈 사당에서 152개의 모든 사당을 클리어하고 조나우 갑옷을 받으셨다면 축하드립니다. 하지만 사진과 같이 사당 퀘스트를 보면 31/31이 아닌...,보물상자는 리젠되지 않습니다
이미 클리어한 사당 안한 사당 구분하는 방법 있나요? 사당 이름 옆에 상자 표시는 뭔가요? 맵보시면 클리어한 사당은 파랑색으로 표시되고 클리어하지 못한 사당은 파랑색에...,아미보 사용 시 얻는 아이템은 야숨에서도 랜덤으로 나왔습니다. 왕눈도 아미보 쓰면 무기 나옵니다
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"     게임에 빠져 사는 ᵔᴥᵔ게임광ᵔᴥᵔ‍ 인사드립니다 ꒰⸝⸝•ᴗ•⸝⸝꒱੭⁾⁾
   최대한 간결하고 정확한 답변 드려볼게요!
 질문에 대한 답변: 
  젤다의 전설 왕국의 눈물 보물상자는 전역에서 리젠됩니다. 붉은 달 이벤트가 발생하면 몹, 소재, 보물상자 등이 리젠됩니다. 
 사당에 있는 보물상자도 리젠되며, 보물상자 리젠은 일정한 기준 없이 전체 지역에서 발생합니다. 따라서 어느 지역에서든 보물상자가 리젠됩니다.
   ᵔᴥᵔ답변에 만족하셨다면 채택 부탁드려요ᵔᴥᵔ
         ᵔᴥᵔ궁금하신점이 또 있으시다면 추가질문을 부탁드리겠습니다ᵔᴥᵔ
  "
사당 안간곳을 못찾겠는데 어디에 있나요? 아직 체력 3칸 못채웠고 축복의 빛은 3개 있어요 이거 하나 비었네요 원래 체력은 꽉 못채우고 두칸 비어요,"약간 오해가 있으신데요
1. 보물상자는 붉은 달 이벤트로 리젠되지 않습니다.
    보물 상자를 열어보고 내용 확인은 했는데 인벤토리(가방)가 꽉 차서 획득은 못 했다
    이런 경우라면 보물상자가 남아 있지만
    획득을 했다고 하면 혹 내용을 획득했다가 바닥에 떨어뜨려둔다고 해도
    보물 상자는 다시 나타나지 않습니다.
2. 소재도 붉은 달 이벤트 따라 리젠되는 것은 아닙니다.
     가령 다닥다닥 열린 사과들을 다 따고 붉은달 크아앙~ 한 다음에 뒤돌아 서서 열매가 다시 조로로록
     이렇지 않습니다.
     일정 기간(시간)이 지나야 서서히(?) 다시 생깁니다.
3. 몹도 일부 리젠됩니다.
     저도 이번 왕눈에서는 이게 좀 헷갈렸는데
     보니까 '조나우 계열' 즉 골렘 계열 몹은 붉은 달로 리젠이 되는 게 아닌가...? 싶더라고요
     쓸어버린 지 얼마 안 돼어서 붉은 달 떴다고 우르르 사냥 갔더니 (조나우 에너지 파밍)
     아직 없어서 어리둥절 했는데
     '마력'의 힘, 즉 가논의 마력 때문에 생긴 몬스터가 아니라서 그런지 붉은 달이 아니고
     일정 시간이 지나면 생기는 건지.. 아니면 제 착각인지 모르겠습니다.
     일단 '몹'은 붉은 달로 리젠됩니다.
4. 필드에 놓인 장비도 리젠됩니다.
     보물 상자가 아닌 필드에 그냥 놓여진 장비는 리젠이 됩니다.
     냄비뚜껑, 국자.. 이런 것들 비롯해서 필드에 놓인 무기들은 리젠됩니다.
     대표적으로 감시요새 대피소에 무기 정비 하는 사람 옆의 무기 
     붉은 달 뜨면 보충 됩니다.
4-1. 그런데 이것도 (아직 제가 다 확인은 못했지만) 전체 다 무조건적인 게 아니라
     일부는 조건적으로 리젠되지 않는 것도 있는 것 같습니다.
     가령 감시요새 지상의 검술 연습하는 사람 옆의 무기들은
     처음의 양손무기 시리즈(병사/기사/왕가) 획득 후 한손무기(병사/기사/왕가)
     얻고 나면 다시 안 생기고요
     겔드 지역 '여덟 번째 영웅의 방'인가에 보물상자 외의 무기들이 있다고 하는데
     (이것도 저는 아직 플레이 안 했지만 질문 올라온 것에 보면)
     거기 무기들도 붉은 달로 리젠이 안 되더라는 얘기가 있던데.. 이건 확인해 봐야할 거 같네요"
